currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2024-01-11 22:31:04.202371,0.0,16698425344,14233870336,2158698496,14.8,71905280,2077642752,2147479552,2147479552,0,0.0,108240035840,79905923072,22788562944,77.8,1912286208,214836224
2024-01-11 22:32:04.263954,0.0,16698425344,14385119232,2007449600,13.9,71979008,2077802496,2147479552,2147479552,0,0.0,108240035840,79905951744,22788534272,77.8,1912286208,215159808
2024-01-11 22:33:04.325656,100.0,16698425344,14224281600,2168270848,14.8,72044544,2077843456,2147479552,2147479552,0,0.0,108240035840,79905992704,22788493312,77.8,1912286208,216232960
2024-01-11 22:34:04.386436,0.0,16698425344,14224138240,2168406016,14.8,72114176,2077900800,2147479552,2147479552,0,0.0,108240035840,79906050048,22788435968,77.8,1912286208,216527872
2024-01-11 22:35:04.446396,0.0,16698425344,14223622144,2168938496,14.8,72179712,2077921280,2147479552,2147479552,0,0.0,108240035840,79906070528,22788415488,77.8,1912286208,216843264
2024-01-11 22:36:04.506390,0.0,16698425344,14238494720,2154037248,14.7,72245248,2077978624,2147479552,2147479552,0,0.0,108240035840,79906119680,22788366336,77.8,1912286208,217113600
2024-01-11 22:37:04.566384,0.0,16698425344,14233317376,2159267840,14.8,72318976,2078007296,2147479552,2147479552,0,0.0,108240035840,79906148352,22788337664,77.8,1912286208,217515008
2024-01-11 22:38:04.626405,0.0,16698425344,14223601664,2168963072,14.8,72392704,2078031872,2147479552,2147479552,0,0.0,108240035840,79906172928,22788313088,77.8,1912286208,217781248
2024-01-11 22:39:04.687995,0.0,16698425344,14224015360,2168545280,14.8,72458240,2078064640,2147479552,2147479552,0,0.0,108240035840,79906201600,22788284416,77.8,1912286208,218002432
2024-01-11 22:40:04.746424,0.0,16698425344,14223798272,2168750080,14.8,72515584,2078105600,2147479552,2147479552,0,0.0,108240035840,79906238464,22788247552,77.8,1912286208,218231808
2024-01-11 22:41:04.806471,0.0,16698425344,14223417344,2169110528,14.8,72581120,2078134272,2147479552,2147479552,0,0.0,108240035840,79906263040,22788222976,77.8,1912286208,218518528
2024-01-11 22:42:04.866397,0.0,16698425344,14223646720,2168909824,14.8,72654848,2078191616,2147479552,2147479552,0,0.0,108240035840,79906320384,22788165632,77.8,1912286208,218866688
2024-01-11 22:43:04.926443,0.0,16698425344,14223028224,2169503744,14.8,72728576,2078232576,2147479552,2147479552,0,0.0,108240035840,79906361344,22788124672,77.8,1912286208,219190272
2024-01-11 22:44:04.986368,0.0,16698425344,14231998464,2160558080,14.8,72785920,2078265344,2147479552,2147479552,0,0.0,108240035840,79906390016,22788096000,77.8,1912286208,219452416
2024-01-11 22:45:05.046385,0.0,16698425344,14222630912,2169909248,14.8,72859648,2078294016,2147479552,2147479552,0,0.0,108240035840,79906414592,22788071424,77.8,1912286208,219747328
2024-01-11 22:46:05.106464,0.0,16698425344,14231728128,2160812032,14.8,72925184,2078334976,2147479552,2147479552,0,0.0,108240035840,79906455552,22788030464,77.8,1912286208,220115968
2024-01-11 22:47:05.166361,0.0,16698425344,14239674368,2152873984,14.7,73023488,2078429184,2147479552,2147479552,0,0.0,108240035840,79906484224,22788001792,77.8,1912351744,220976128
2024-01-11 22:48:05.226382,0.0,16698425344,14085124096,2307436544,15.6,73089024,2078490624,2147479552,2147479552,0,0.0,108240035840,79906521088,22787964928,77.8,1912368128,221238272
2024-01-11 22:49:05.286458,0.0,16698425344,14227030016,2165518336,14.8,73166848,2078527488,2147479552,2147479552,0,0.0,108240035840,79906557952,22787928064,77.8,1912368128,221520896
2024-01-11 22:50:05.346371,0.0,16698425344,14223663104,2168872960,14.8,73232384,2078568448,2147479552,2147479552,0,0.0,108240035840,79906598912,22787887104,77.8,1912368128,221828096
2024-01-11 22:51:05.406361,0.0,16698425344,14222643200,2169901056,14.8,73297920,2078629888,2147479552,2147479552,0,0.0,108240035840,79906652160,22787833856,77.8,1912368128,222168064
2024-01-11 22:52:05.466372,0.0,16698425344,14223040512,2169491456,14.8,73388032,2078658560,2147479552,2147479552,0,0.0,108240035840,79906676736,22787809280,77.8,1912368128,222557184
2024-01-11 22:53:05.478457,0.0,16698425344,14232530944,2159996928,14.8,73445376,2078699520,2147479552,2147479552,0,0.0,108240035840,79906717696,22787768320,77.8,1912368128,222766080
