currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2023-12-31 19:01:17.633296,100.0,16698888192,14229147648,2164404224,14.8,71524352,1951969280,2147479552,2147479552,0,0.0,108240035840,79411437568,23283048448,77.3,1799238656,148501504
2023-12-31 19:02:17.694117,0.0,16698888192,14080860160,2312687616,15.7,71598080,1952010240,2147479552,2147479552,0,0.0,108240035840,79411466240,23283019776,77.3,1799238656,148911104
2023-12-31 19:03:17.754118,0.0,16698888192,14096515072,2297040896,15.6,71663616,1952030720,2147479552,2147479552,0,0.0,108240035840,79411494912,23282991104,77.3,1799238656,149169152
2023-12-31 19:04:17.814212,0.0,16698888192,14081921024,2311634944,15.7,71720960,1952092160,2147479552,2147479552,0,0.0,108240035840,79411548160,23282937856,77.3,1799238656,149431296
2023-12-31 19:05:17.874184,0.0,16698888192,14082281472,2311241728,15.7,71794688,1952153600,2147479552,2147479552,0,0.0,108240035840,79411589120,23282896896,77.3,1799238656,149865472
2023-12-31 19:06:17.934168,0.0,16698888192,14081089536,2312441856,15.7,71860224,1952186368,2147479552,2147479552,0,0.0,108240035840,79411621888,23282864128,77.3,1799238656,150156288
2023-12-31 19:07:17.995734,0.0,16698888192,13996875776,2396680192,16.2,71933952,1952219136,2147479552,2147479552,0,0.0,108240035840,79411650560,23282835456,77.3,1799238656,150578176
2023-12-31 19:08:18.057237,0.0,16698888192,14407860224,1985687552,13.7,71999488,1952264192,2147479552,2147479552,0,0.0,108240035840,79411691520,23282794496,77.3,1799238656,150832128
2023-12-31 19:09:18.118152,0.0,16698888192,14083579904,2309947392,15.7,72065024,1952292864,2147479552,2147479552,0,0.0,108240035840,79411716096,23282769920,77.3,1799238656,151122944
2023-12-31 19:10:18.178219,0.0,16698888192,14094229504,2299289600,15.6,72130560,1952325632,2147479552,2147479552,0,0.0,108240035840,79411744768,23282741248,77.3,1799238656,151421952
2023-12-31 19:11:18.238229,0.0,16698888192,14078160896,2315354112,15.7,72187904,1952374784,2147479552,2147479552,0,0.0,108240035840,79411793920,23282692096,77.3,1799238656,151659520
2023-12-31 19:12:18.298219,0.0,16698888192,14060519424,2333024256,15.8,72273920,1952415744,2147479552,2147479552,0,0.0,108240035840,79411855360,23282630656,77.3,1799238656,152081408
2023-12-31 19:13:18.358112,0.0,16698888192,14084288512,2309197824,15.7,72355840,1952522240,2147479552,2147479552,0,0.0,108240035840,79411879936,23282606080,77.3,1799238656,152671232
2023-12-31 19:14:18.418215,0.0,16698888192,14072209408,2321297408,15.7,72421376,1952645120,2147479552,2147479552,0,0.0,108240035840,79411920896,23282565120,77.3,1799238656,152962048
2023-12-31 19:15:18.478110,0.0,16698888192,14058938368,2334560256,15.8,72486912,1952690176,2147479552,2147479552,0,0.0,108240035840,79411949568,23282536448,77.3,1799238656,153293824
2023-12-31 19:16:18.538218,0.0,16698888192,14071480320,2322034688,15.7,72552448,1952714752,2147479552,2147479552,0,0.0,108240035840,79411982336,23282503680,77.3,1799238656,153543680
2023-12-31 19:17:18.598111,0.0,16698888192,14079143936,2314366976,15.7,72630272,1952755712,2147479552,2147479552,0,0.0,108240035840,79412006912,23282479104,77.3,1799242752,154113024
2023-12-31 19:18:18.658215,0.0,16698888192,14069264384,2324238336,15.7,72695808,1952784384,2147479552,2147479552,0,0.0,108240035840,79412047872,23282438144,77.3,1799242752,154514432
2023-12-31 19:19:18.720431,0.0,16698888192,14063808512,2329698304,15.8,72761344,1952849920,2147479552,2147479552,0,0.0,108240035840,79412097024,23282388992,77.3,1799242752,154858496
2023-12-31 19:20:18.778160,0.0,16698888192,14231212032,2162290688,14.8,72826880,1952878592,2147479552,2147479552,0,0.0,108240035840,79412125696,23282360320,77.3,1799242752,155169792
2023-12-31 19:21:18.838222,0.0,16698888192,14082228224,2311270400,15.7,72892416,1953017856,2147479552,2147479552,0,0.0,108240035840,79412162560,23282323456,77.3,1799242752,155423744
2023-12-31 19:22:18.898150,0.0,16698888192,14078136320,2315345920,15.7,72974336,1953083392,2147479552,2147479552,0,0.0,108240035840,79412191232,23282294784,77.3,1799242752,155849728
2023-12-31 19:23:18.958145,0.0,16698888192,14088212480,2305265664,15.6,73039872,1953112064,2147479552,2147479552,0,0.0,108240035840,79412219904,23282266112,77.3,1799242752,156107776
2023-12-31 19:24:19.018134,0.0,16698888192,14078873600,2314588160,15.7,73105408,1953157120,2147479552,2147479552,0,0.0,108240035840,79412260864,23282225152,77.3,1799242752,156365824
2023-12-31 19:25:19.078174,0.0,16698888192,14071119872,2322362368,15.7,73162752,1953193984,2147479552,2147479552,0,0.0,108240035840,79412297728,23282188288,77.3,1799242752,156681216
2023-12-31 19:26:19.138122,0.0,16698888192,14083346432,2310156288,15.7,73236480,1953206272,2147479552,2147479552,0,0.0,108240035840,79412326400,23282159616,77.3,1799242752,157115392
2023-12-31 19:27:19.198115,0.0,16698888192,14075420672,2318077952,15.7,73334784,1953325056,2147479552,2147479552,0,0.0,108240035840,79412371456,23282114560,77.3,1799308288,157754368
2023-12-31 19:28:19.258116,0.0,16698888192,14129950720,2263539712,15.4,73400320,1953349632,2147479552,2147479552,0,0.0,108240035840,79412412416,23282073600,77.3,1799308288,158061568
2023-12-31 19:29:19.319678,0.0,16698888192,14433554432,1959936000,13.6,73465856,1953394688,2147479552,2147479552,0,0.0,108240035840,79412449280,23282036736,77.3,1799308288,158385152
2023-12-31 19:30:19.378111,0.0,16698888192,14091317248,2302169088,15.6,73535488,1953439744,2147479552,2147479552,0,0.0,108240035840,79412486144,23281999872,77.3,1799308288,158925824
2023-12-31 19:31:19.438120,0.0,16698888192,14091091968,2302402560,15.6,73601024,1953464320,2147479552,2147479552,0,0.0,108240035840,79412527104,23281958912,77.3,1799308288,159495168
2023-12-31 19:32:19.498226,0.0,16698888192,14096093184,2297389056,15.6,73674752,1953533952,2147479552,2147479552,0,0.0,108240035840,79412555776,23281930240,77.3,1799308288,159888384
2023-12-31 19:33:19.559767,0.0,16698888192,13992906752,2400563200,16.2,73740288,1953574912,2147479552,2147479552,0,0.0,108240035840,79412580352,23281905664,77.3,1799308288,160154624
2023-12-31 19:34:19.618223,0.0,16698888192,14103732224,2289729536,15.5,73805824,1953603584,2147479552,2147479552,0,0.0,108240035840,79412621312,23281864704,77.3,1799308288,160392192
2023-12-31 19:35:19.678193,0.0,16698888192,14074765312,2318704640,15.7,73871360,1953669120,2147479552,2147479552,0,0.0,108240035840,79412670464,23281815552,77.3,1799308288,160715776
2023-12-31 19:36:19.738175,0.0,16698888192,14085718016,2307751936,15.6,73928704,1953701888,2147479552,2147479552,0,0.0,108240035840,79412699136,23281786880,77.3,1799308288,160998400
2023-12-31 19:37:19.798146,0.0,16698888192,14085398528,2308071424,15.7,74010624,1953849344,2147479552,2147479552,0,0.0,108240035840,79412740096,23281745920,77.3,1799308288,161367040
2023-12-31 19:38:19.858147,0.0,16698888192,14076026880,2317418496,15.7,74076160,1953918976,2147479552,2147479552,0,0.0,108240035840,79412772864,23281713152,77.3,1799308288,161723392
2023-12-31 19:39:19.918109,0.0,16698888192,14089379840,2304086016,15.6,74141696,1953927168,2147479552,2147479552,0,0.0,108240035840,79412801536,23281684480,77.3,1799308288,161952768
2023-12-31 19:40:19.979633,0.0,16698888192,13965123584,2428313600,16.4,74211328,1953988608,2147479552,2147479552,0,0.0,108240035840,79412846592,23281639424,77.3,1799308288,162268160
